country_iso3,country_name,indicator_code,indicator_name,year,value
DEU,Germany,gdppc,GDP per capita (2011 international $),1988,25759.0
DEU,Germany,gdppc,GDP per capita (2011 international $),1989,26393.0
DEU,Germany,gdppc,GDP per capita (2011 international $),1990,25391.0
DEU,Germany,gdppc,GDP per capita (2011 international $),1991,26769.96
DEU,Germany,gdppc,GDP per capita (2011 international $),1992,27385.055
DEU,Germany,gdppc,GDP per capita (2011 international $),1993,27250.701
DEU,Germany,gdppc,GDP per capita (2011 international $),1994,28140.057
DEU,Germany,gdppc,GDP per capita (2011 international $),1995,28868.945
DEU,Germany,gdppc,GDP per capita (2011 international $),1996,29349.982
DEU,Germany,gdppc,GDP per capita (2011 international $),1997,30186.945
DEU,Germany,gdppc,GDP per capita (2011 international $),1998,31129.584
DEU,Germany,gdppc,GDP per capita (2011 international $),1999,32087.604
DEU,Germany,gdppc,GDP per capita (2011 international $),2000,33367.285
DEU,Germany,gdppc,GDP per capita (2011 international $),2001,34260.29
DEU,Germany,gdppc,GDP per capita (2011 international $),2002,34590.93
DEU,Germany,gdppc,GDP per capita (2011 international $),2003,34716.44
DEU,Germany,gdppc,GDP per capita (2011 international $),2004,35528.715
DEU,Germany,gdppc,GDP per capita (2011 international $),2005,36205.574
DEU,Germany,gdppc,GDP per capita (2011 international $),2006,38014.137
DEU,Germany,gdppc,GDP per capita (2011 international $),2007,39752.207
DEU,Germany,gdppc,GDP per capita (2011 international $),2008,40715.434
DEU,Germany,gdppc,GDP per capita (2011 international $),2009,38962.938
DEU,Germany,gdppc,GDP per capita (2011 international $),2010,41109.582
DEU,Germany,gdppc,GDP per capita (2011 international $),2011,43189.0
DEU,Germany,gdppc,GDP per capita (2011 international $),2012,43288.32
DEU,Germany,gdppc,GDP per capita (2011 international $),2013,43359.137
DEU,Germany,gdppc,GDP per capita (2011 international $),2014,44132.758
DEU,Germany,gdppc,GDP per capita (2011 international $),2015,44405.168
DEU,Germany,gdppc,GDP per capita (2011 international $),2016,45030.47
DEU,Germany,gdppc,GDP per capita (2011 international $),2017,46065.1
DEU,Germany,gdppc,GDP per capita (2011 international $),2018,46377.39
DEU,Germany,gdppc,GDP per capita (2011 international $),2019,46761.945
DEU,Germany,gdppc,GDP per capita (2011 international $),2020,44996.43
DEU,Germany,gdppc,GDP per capita (2011 international $),2021,46159.05
DEU,Germany,gdppc,GDP per capita (2011 international $),2022,46647.793
DEU,Germany,pop,Population (thousands),1900,54388.0
DEU,Germany,pop,Population (thousands),1901,55214.0
DEU,Germany,pop,Population (thousands),1902,56104.0
DEU,Germany,pop,Population (thousands),1903,56963.0
DEU,Germany,pop,Population (thousands),1904,57806.0
DEU,Germany,pop,Population (thousands),1905,58644.0
DEU,Germany,pop,Population (thousands),1906,59481.0
DEU,Germany,pop,Population (thousands),1907,60341.0
DEU,Germany,pop,Population (thousands),1908,61187.0
DEU,Germany,pop,Population (thousands),1909,62038.0
DEU,Germany,pop,Population (thousands),1910,62884.0
DEU,Germany,pop,Population (thousands),1911,63852.0
DEU,Germany,pop,Population (thousands),1912,64457.0
DEU,Germany,pop,Population (thousands),1913,65058.0
DEU,Germany,pop,Population (thousands),1914,66096.0
DEU,Germany,pop,Population (thousands),1915,66230.0
DEU,Germany,pop,Population (thousands),1916,66076.0
DEU,Germany,pop,Population (thousands),1917,65763.0
DEU,Germany,pop,Population (thousands),1918,65237.0
DEU,Germany,pop,Population (thousands),1919,60547.0
DEU,Germany,pop,Population (thousands),1920,60894.0
DEU,Germany,pop,Population (thousands),1921,61573.0
DEU,Germany,pop,Population (thousands),1922,61900.0
DEU,Germany,pop,Population (thousands),1923,62307.0
DEU,Germany,pop,Population (thousands),1924,62697.0
DEU,Germany,pop,Population (thousands),1925,63166.0
DEU,Germany,pop,Population (thousands),1926,63630.0
DEU,Germany,pop,Population (thousands),1927,64023.0
DEU,Germany,pop,Population (thousands),1928,64393.0
DEU,Germany,pop,Population (thousands),1929,64739.0
DEU,Germany,pop,Population (thousands),1930,65084.0
DEU,Germany,pop,Population (thousands),1931,65423.0
DEU,Germany,pop,Population (thousands),1932,65716.0
DEU,Germany,pop,Population (thousands),1933,66027.0
DEU,Germany,pop,Population (thousands),1934,66409.0
DEU,Germany,pop,Population (thousands),1935,66871.0
DEU,Germany,pop,Population (thousands),1936,67349.0
DEU,Germany,pop,Population (thousands),1937,67831.0
DEU,Germany,pop,Population (thousands),1938,68558.0
DEU,Germany,pop,Population (thousands),1939,69286.0
DEU,Germany,pop,Population (thousands),1940,69835.0
DEU,Germany,pop,Population (thousands),1941,70244.0
DEU,Germany,pop,Population (thousands),1942,70834.0
DEU,Germany,pop,Population (thousands),1943,70411.0
DEU,Germany,pop,Population (thousands),1944,69865.0
DEU,Germany,pop,Population (thousands),1945,67000.0
DEU,Germany,pop,Population (thousands),1946,64678.0
DEU,Germany,pop,Population (thousands),1947,66094.0
DEU,Germany,pop,Population (thousands),1948,67295.0
DEU,Germany,pop,Population (thousands),1949,67991.0
DEU,Germany,pop,Population (thousands),1950,68374.57031247979
DEU,Germany,pop,Population (thousands),1951,68875.8828125
DEU,Germany,pop,Population (thousands),1952,69145.95312498277
DEU,Germany,pop,Population (thousands),1953,69550.23437490406
DEU,Germany,pop,Population (thousands),1954,69868.11718747011
DEU,Germany,pop,Population (thousands),1955,70195.609375
DEU,Germany,pop,Population (thousands),1956,70602.51562492382
DEU,Germany,pop,Population (thousands),1957,71019.07031242752
DEU,Germany,pop,Population (thousands),1958,71488.16406248254
DEU,Germany,pop,Population (thousands),1959,72013.8515625
DEU,Germany,pop,Population (thousands),1960,72480.86718742875
DEU,Germany,pop,Population (thousands),1961,73123.14843747533
DEU,Germany,pop,Population (thousands),1962,73739.11718747139
DEU,Germany,pop,Population (thousands),1963,74340.25781244856
DEU,Germany,pop,Population (thousands),1964,74954.26562494667
DEU,Germany,pop,Population (thousands),1965,75638.85156249146
DEU,Germany,pop,Population (thousands),1966,76206.17187496659
DEU,Germany,pop,Population (thousands),1967,76368.45312497497
DEU,Germany,pop,Population (thousands),1968,76584.39843744833
DEU,Germany,pop,Population (thousands),1969,77143.89062496246
DEU,Germany,pop,Population (thousands),1970,77783.16406245297
DEU,Germany,pop,Population (thousands),1971,78354.71093747522
DEU,Germany,pop,Population (thousands),1972,78717.08593748974
DEU,Germany,pop,Population (thousands),1973,78950.21874997379
DEU,Germany,pop,Population (thousands),1974,78966.140624974
DEU,Germany,pop,Population (thousands),1975,78682.3281249935
DEU,Germany,pop,Population (thousands),1976,78298.95312498763
DEU,Germany,pop,Population (thousands),1977,78160.773437491
DEU,Germany,pop,Population (thousands),1978,78066.07031249125
DEU,Germany,pop,Population (thousands),1979,78081.28906249719
DEU,Germany,pop,Population (thousands),1980,78297.90624998888
DEU,Germany,pop,Population (thousands),1981,78401.82812499446
DEU,Germany,pop,Population (thousands),1982,78335.26562497766
DEU,Germany,pop,Population (thousands),1983,78121.65625
DEU,Germany,pop,Population (thousands),1984,77855.42187497878
DEU,Germany,pop,Population (thousands),1985,77684.90624998964
DEU,Germany,pop,Population (thousands),1986,77713.48437498478
DEU,Germany,pop,Population (thousands),1987,77718.29687497503
DEU,Germany,pop,Population (thousands),1988,78030.57031247331
DEU,Germany,pop,Population (thousands),1989,78644.9140624787
DEU,Germany,pop,Population (thousands),1990,79380.39062498523
DEU,Germany,pop,Population (thousands),1991,79989.5262387766
DEU,Germany,pop,Population (thousands),1992,80516.63189367339
DEU,Germany,pop,Population (thousands),1993,80962.71926061645
DEU,Germany,pop,Population (thousands),1994,81163.75677593687
DEU,Germany,pop,Population (thousands),1995,81324.79775530419
DEU,Germany,pop,Population (thousands),1996,81482.82929621558
DEU,Germany,pop,Population (thousands),1997,81526.84459394615
DEU,Germany,pop,Population (thousands),1998,81462.82027161044
DEU,Germany,pop,Population (thousands),1999,81438.8190831263
DEU,Germany,pop,Population (thousands),2000,81473.82850651468
DEU,Germany,pop,Population (thousands),2001,81533.84151888381
DEU,Germany,pop,Population (thousands),2002,81594.85082534641
DEU,Germany,pop,Population (thousands),2003,81565.85486645519
DEU,Germany,pop,Population (thousands),2004,81472.82776666705
DEU,Germany,pop,Population (thousands),2005,81353.79736650495
DEU,Germany,pop,Population (thousands),2006,81189.77283680016
DEU,Germany,pop,Population (thousands),2007,81008.72662617198
DEU,Germany,pop,Population (thousands),2008,80780.67888147771
DEU,Germany,pop,Population (thousands),2009,80499.63177946181
DEU,Germany,pop,Population (thousands),2010,80300.57818602971
DEU,Germany,pop,Population (thousands),2011,80291.57812498554
DEU,Germany,pop,Population (thousands),2012,80442.60995571091
DEU,Germany,pop,Population (thousands),2013,80662.65572677333
DEU,Germany,pop,Population (thousands),2014,80999.7262183569
DEU,Germany,pop,Population (thousands),2015,81703.86712999262
DEU,Germany,pop,Population (thousands),2016,82366.00552610266
DEU,Germany,pop,Population (thousands),2017,82674.07311674132
DEU,Germany,pop,Population (thousands),2018,82923.13393000339
DEU,Germany,pop,Population (thousands),2019,83110.1568053895
DEU,Germany,pop,Population (thousands),2020,83178.17910980938
DEU,Germany,pop,Population (thousands),2021,83213.1889083939
DEU,Germany,pop,Population (thousands),2022,83811.31244384918
ESP,Spain,gdp,GDP (2011 international $),1900,49615604343.0
ESP,Spain,gdp,GDP (2011 international $),1901,53765015637.0
ESP,Spain,gdp,GDP (2011 international $),1902,51405967894.0
ESP,Spain,gdp,GDP (2011 international $),1903,51248051400.0
ESP,Spain,gdp,GDP (2011 international $),1904,50617352233.0
ESP,Spain,gdp,GDP (2011 international $),1905,50106902677.0
ESP,Spain,gdp,GDP (2011 international $),1906,53523442897.0
ESP,Spain,gdp,GDP (2011 international $),1907,54929881799.0
ESP,Spain,gdp,GDP (2011 international $),1908,57047126796.0
ESP,Spain,gdp,GDP (2011 international $),1909,58655314246.0
ESP,Spain,gdp,GDP (2011 international $),1910,55984923451.0
ESP,Spain,gdp,GDP (2011 international $),1911,60455090452.0
ESP,Spain,gdp,GDP (2011 international $),1912,58594254210.0
ESP,Spain,gdp,GDP (2011 international $),1913,62071841823.0
ESP,Spain,gdp,GDP (2011 international $),1914,60341253044.0
ESP,Spain,gdp,GDP (2011 international $),1915,60959897186.0
ESP,Spain,gdp,GDP (2011 international $),1916,63524061021.0
ESP,Spain,gdp,GDP (2011 international $),1917,62644808830.0
ESP,Spain,gdp,GDP (2011 international $),1918,62339052209.0
ESP,Spain,gdp,GDP (2011 international $),1919,63712466205.0
ESP,Spain,gdp,GDP (2011 international $),1920,68777212589.0
ESP,Spain,gdp,GDP (2011 international $),1921,71038577304.0
ESP,Spain,gdp,GDP (2011 international $),1922,74037390965.0
ESP,Spain,gdp,GDP (2011 international $),1923,74910002743.0
ESP,Spain,gdp,GDP (2011 international $),1924,77546640562.0
ESP,Spain,gdp,GDP (2011 international $),1925,82930387095.0
ESP,Spain,gdp,GDP (2011 international $),1926,82091293145.0
ESP,Spain,gdp,GDP (2011 international $),1927,89945675370.0
ESP,Spain,gdp,GDP (2011 international $),1928,89652461897.0
ESP,Spain,gdp,GDP (2011 international $),1929,96751349653.0
ESP,Spain,gdp,GDP (2011 international $),1930,91863680339.0
ESP,Spain,gdp,GDP (2011 international $),1931,89537393432.0
ESP,Spain,gdp,GDP (2011 international $),1932,92028157957.0
ESP,Spain,gdp,GDP (2011 international $),1933,88907808729.0
ESP,Spain,gdp,GDP (2011 international $),1934,91986586687.0
ESP,Spain,gdp,GDP (2011 international $),1935,93457134949.0
ESP,Spain,gdp,GDP (2011 international $),1936,71257281936.0
ESP,Spain,gdp,GDP (2011 international $),1937,66366878612.0
ESP,Spain,gdp,GDP (2011 international $),1938,66548263542.0
ESP,Spain,gdp,GDP (2011 international $),1939,73524114402.0
ESP,Spain,gdp,GDP (2011 international $),1940,81571532345.0
ESP,Spain,gdp,GDP (2011 international $),1941,82802975791.0
ESP,Spain,gdp,GDP (2011 international $),1942,88732913781.0
ESP,Spain,gdp,GDP (2011 international $),1943,93584149661.0
ESP,Spain,gdp,GDP (2011 international $),1944,97622431672.0
ESP,Spain,gdp,GDP (2011 international $),1945,89865208397.0
ESP,Spain,gdp,GDP (2011 international $),1946,93683102812.0
ESP,Spain,gdp,GDP (2011 international $),1947,95527647089.0
ESP,Spain,gdp,GDP (2011 international $),1948,95314007881.0
ESP,Spain,gdp,GDP (2011 international $),1949,94862399112.0
ESP,Spain,gdp,GDP (2011 international $),1950,97082141549.0
ESP,Spain,gdp,GDP (2011 international $),1951,107135111220.0
ESP,Spain,gdp,GDP (2011 international $),1952,117037316826.0
ESP,Spain,gdp,GDP (2011 international $),1953,116997111488.0
ESP,Spain,gdp,GDP (2011 international $),1954,125599455878.0
ESP,Spain,gdp,GDP (2011 international $),1955,130079580171.0
ESP,Spain,gdp,GDP (2011 international $),1956,140913923135.0
ESP,Spain,gdp,GDP (2011 international $),1957,146029599456.0
ESP,Spain,gdp,GDP (2011 international $),1958,155616207735.0
ESP,Spain,gdp,GDP (2011 international $),1959,154272947975.0
ESP,Spain,gdp,GDP (2011 international $),1960,154173169672.0
ESP,Spain,gdp,GDP (2011 international $),1961,172488155832.0
ESP,Spain,gdp,GDP (2011 international $),1962,189313561311.0
ESP,Spain,gdp,GDP (2011 international $),1963,208429230710.0
ESP,Spain,gdp,GDP (2011 international $),1964,220233702851.0
ESP,Spain,gdp,GDP (2011 international $),1965,237809915205.0
ESP,Spain,gdp,GDP (2011 international $),1966,255489515626.0
ESP,Spain,gdp,GDP (2011 international $),1967,269604632207.0
ESP,Spain,gdp,GDP (2011 international $),1968,285820787266.0
ESP,Spain,gdp,GDP (2011 international $),1969,312133393248.0
ESP,Spain,gdp,GDP (2011 international $),1970,321926142779.0
ESP,Spain,gdp,GDP (2011 international $),1971,338048103046.0
ESP,Spain,gdp,GDP (2011 international $),1972,372317354924.0
ESP,Spain,gdp,GDP (2011 international $),1973,405140617462.0
ESP,Spain,gdp,GDP (2011 international $),1974,435579697892.0
ESP,Spain,gdp,GDP (2011 international $),1975,448574399290.0
ESP,Spain,gdp,GDP (2011 international $),1976,469577519262.0
ESP,Spain,gdp,GDP (2011 international $),1977,485921786936.0
ESP,Spain,gdp,GDP (2011 international $),1978,500155434996.0
ESP,Spain,gdp,GDP (2011 international $),1979,508825301220.0
ESP,Spain,gdp,GDP (2011 international $),1980,525059508554.0
ESP,Spain,gdp,GDP (2011 international $),1981,524559247712.0
ESP,Spain,gdp,GDP (2011 international $),1982,533517521466.0
ESP,Spain,gdp,GDP (2011 international $),1983,543778554928.0
ESP,Spain,gdp,GDP (2011 international $),1984,549100119120.0
ESP,Spain,gdp,GDP (2011 international $),1985,566345396304.0
ESP,Spain,gdp,GDP (2011 international $),1986,590018500094.0
ESP,Spain,gdp,GDP (2011 international $),1987,632708985294.0
ESP,Spain,gdp,GDP (2011 international $),1988,674675657635.0
ESP,Spain,gdp,GDP (2011 international $),1989,719992436668.0
ESP,Spain,gdp,GDP (2011 international $),1990,756125036542.0
ESP,Spain,gdp,GDP (2011 international $),1991,786757895205.0
ESP,Spain,gdp,GDP (2011 international $),1992,803260934603.0
ESP,Spain,gdp,GDP (2011 international $),1993,794221319057.0
ESP,Spain,gdp,GDP (2011 international $),1994,820138301435.0
ESP,Spain,gdp,GDP (2011 international $),1995,855020227557.0
ESP,Spain,gdp,GDP (2011 international $),1996,885027554238.0
ESP,Spain,gdp,GDP (2011 international $),1997,925901360531.0
ESP,Spain,gdp,GDP (2011 international $),1998,976805803240.0
ESP,Spain,gdp,GDP (2011 international $),1999,1031651264612.0
ESP,Spain,gdp,GDP (2011 international $),2000,1094998702299.0
ESP,Spain,gdp,GDP (2011 international $),2001,1147959133197.0
ESP,Spain,gdp,GDP (2011 international $),2002,1191323484900.0
ESP,Spain,gdp,GDP (2011 international $),2003,1239651963472.0
ESP,Spain,gdp,GDP (2011 international $),2004,1289831715789.0
ESP,Spain,gdp,GDP (2011 international $),2005,1348839731490.0
ESP,Spain,gdp,GDP (2011 international $),2006,1415738502534.0
ESP,Spain,gdp,GDP (2011 international $),2007,1481143208580.0
ESP,Spain,gdp,GDP (2011 international $),2008,1510615290401.0
ESP,Spain,gdp,GDP (2011 international $),2009,1468765814163.0
ESP,Spain,gdp,GDP (2011 international $),2010,1480376411582.0
ESP,Spain,gdp,GDP (2011 international $),2011,1477187548437.0
ESP,Spain,gdp,GDP (2011 international $),2012,1433478645419.0
ESP,Spain,gdp,GDP (2011 international $),2013,1413362053623.0
ESP,Spain,gdp,GDP (2011 international $),2014,1433089409797.0
ESP,Spain,gdp,GDP (2011 international $),2015,1488098863146.0
ESP,Spain,gdp,GDP (2011 international $),2016,1533303930046.0
ESP,Spain,gdp,GDP (2011 international $),2017,1578931492849.0
ESP,Spain,gdp,GDP (2011 international $),2018,1615001473949.0
ESP,Spain,gdp,GDP (2011 international $),2019,1647042667976.0
ESP,Spain,gdp,GDP (2011 international $),2020,1460507935923.0
ESP,Spain,gdp,GDP (2011 international $),2021,1541121952313.0
ESP,Spain,gdp,GDP (2011 international $),2022,1625139888517.0
ESP,Spain,gdppc,GDP per capita (2011 international $),1900,2672.3906
ESP,Spain,gdppc,GDP per capita (2011 international $),1901,2881.4521
ESP,Spain,gdppc,GDP per capita (2011 international $),1902,2736.1064
ESP,Spain,gdppc,GDP per capita (2011 international $),1903,2708.814
ESP,Spain,gdppc,GDP per capita (2011 international $),1904,2657.0789
ESP,Spain,gdppc,GDP per capita (2011 international $),1905,2618.8733
ESP,Spain,gdppc,GDP per capita (2011 international $),1906,2770.9382
ESP,Spain,gdppc,GDP per capita (2011 international $),1907,2824.1584
ESP,Spain,gdppc,GDP per capita (2011 international $),1908,2912.7969
ESP,Spain,gdppc,GDP per capita (2011 international $),1909,2974.2566
ESP,Spain,gdppc,GDP per capita (2011 international $),1910,2819.263
ESP,Spain,gdppc,GDP per capita (2011 international $),1911,3023.6616
ESP,Spain,gdppc,GDP per capita (2011 international $),1912,2911.0818
ESP,Spain,gdppc,GDP per capita (2011 international $),1913,3063.3096
ESP,Spain,gdppc,GDP per capita (2011 international $),1914,2958.1946
ESP,Spain,gdppc,GDP per capita (2011 international $),1915,2968.5852
ESP,Spain,gdppc,GDP per capita (2011 international $),1916,3072.8032
ESP,Spain,gdppc,GDP per capita (2011 international $),1917,3010.1777
ESP,Spain,gdppc,GDP per capita (2011 international $),1918,2975.611
ESP,Spain,gdppc,GDP per capita (2011 international $),1919,3020.8367
ESP,Spain,gdppc,GDP per capita (2011 international $),1920,3239.3186
ESP,Spain,gdppc,GDP per capita (2011 international $),1921,3317.8542
ESP,Spain,gdppc,GDP per capita (2011 international $),1922,3423.2195
ESP,Spain,gdppc,GDP per capita (2011 international $),1923,3428.8462
ESP,Spain,gdppc,GDP per capita (2011 international $),1924,3513.8267
ESP,Spain,gdppc,GDP per capita (2011 international $),1925,3720.186
ESP,Spain,gdppc,GDP per capita (2011 international $),1926,3645.5854
ESP,Spain,gdppc,GDP per capita (2011 international $),1927,3954.1775
ESP,Spain,gdppc,GDP per capita (2011 international $),1928,3901.835
ESP,Spain,gdppc,GDP per capita (2011 international $),1929,4168.52
ESP,Spain,gdppc,GDP per capita (2011 international $),1930,3918.2632
ESP,Spain,gdppc,GDP per capita (2011 international $),1931,3781.9385
ESP,Spain,gdppc,GDP per capita (2011 international $),1932,3851.034
ESP,Spain,gdppc,GDP per capita (2011 international $),1933,3685.756
ESP,Spain,gdppc,GDP per capita (2011 international $),1934,3777.8384
ESP,Spain,gdppc,GDP per capita (2011 international $),1935,3802.3164
ESP,Spain,gdppc,GDP per capita (2011 international $),1936,2872.1194
ESP,Spain,gdppc,GDP per capita (2011 international $),1937,2650.117
ESP,Spain,gdppc,GDP per capita (2011 international $),1938,2632.5513
ESP,Spain,gdppc,GDP per capita (2011 international $),1939,2881.3777
ESP,Spain,gdppc,GDP per capita (2011 international $),1940,3166.9656
ESP,Spain,gdppc,GDP per capita (2011 international $),1941,3187.3042
ESP,Spain,gdppc,GDP per capita (2011 international $),1942,3389.0808
ESP,Spain,gdppc,GDP per capita (2011 international $),1943,3546.6006
ESP,Spain,gdppc,GDP per capita (2011 international $),1944,3670.8442
ESP,Spain,gdppc,GDP per capita (2011 international $),1945,3352.9292
ESP,Spain,gdppc,GDP per capita (2011 international $),1946,3468.2031
ESP,Spain,gdppc,GDP per capita (2011 international $),1947,3509.0786
ESP,Spain,gdppc,GDP per capita (2011 international $),1948,3473.9224
ESP,Spain,gdppc,GDP per capita (2011 international $),1949,3430.704
ESP,Spain,gdppc,GDP per capita (2011 international $),1950,3459.4402
ESP,Spain,gdppc,GDP per capita (2011 international $),1951,3785.9592
ESP,Spain,gdppc,GDP per capita (2011 international $),1952,4099.3994
ESP,Spain,gdppc,GDP per capita (2011 international $),1953,4061.8174
ESP,Spain,gdppc,GDP per capita (2011 international $),1954,4322.012
ESP,Spain,gdppc,GDP per capita (2011 international $),1955,4436.738
ESP,Spain,gdppc,GDP per capita (2011 international $),1956,4763.9624
ESP,Spain,gdppc,GDP per capita (2011 international $),1957,4893.489
ESP,Spain,gdppc,GDP per capita (2011 international $),1958,5168.911
ESP,Spain,gdppc,GDP per capita (2011 international $),1959,5079.3
ESP,Spain,gdppc,GDP per capita (2011 international $),1960,5031.5664
ESP,Spain,gdppc,GDP per capita (2011 international $),1961,5581.4375
ESP,Spain,gdppc,GDP per capita (2011 international $),1962,6075.9097
ESP,Spain,gdppc,GDP per capita (2011 international $),1963,6631.5728
ESP,Spain,gdppc,GDP per capita (2011 international $),1964,6938.4917
ESP,Spain,gdppc,GDP per capita (2011 international $),1965,7411.985
ESP,Spain,gdppc,GDP per capita (2011 international $),1966,7872.8496
ESP,Spain,gdppc,GDP per capita (2011 international $),1967,8207.074
ESP,Spain,gdppc,GDP per capita (2011 international $),1968,8598.881
ESP,Spain,gdppc,GDP per capita (2011 international $),1969,9299.07
ESP,Spain,gdppc,GDP per capita (2011 international $),1970,9502.939
ESP,Spain,gdppc,GDP per capita (2011 international $),1971,9885.877
ESP,Spain,gdppc,GDP per capita (2011 international $),1972,10787.692
ESP,Spain,gdppc,GDP per capita (2011 international $),1973,11629.702
ESP,Spain,gdppc,GDP per capita (2011 international $),1974,12379.95
ESP,Spain,gdppc,GDP per capita (2011 international $),1975,12613.324
ESP,Spain,gdppc,GDP per capita (2011 international $),1976,13044.986
ESP,Spain,gdppc,GDP per capita (2011 international $),1977,13335.212
ESP,Spain,gdppc,GDP per capita (2011 international $),1978,13568.676
ESP,Spain,gdppc,GDP per capita (2011 international $),1979,13678.094
ESP,Spain,gdppc,GDP per capita (2011 international $),1980,14005.935
ESP,Spain,gdppc,GDP per capita (2011 international $),1981,13895.314
ESP,Spain,gdppc,GDP per capita (2011 international $),1982,14046.1045
ESP,Spain,gdppc,GDP per capita (2011 international $),1983,14240.944
ESP,Spain,gdppc,GDP per capita (2011 international $),1984,14313.326
ESP,Spain,gdppc,GDP per capita (2011 international $),1985,14696.966
ESP,Spain,gdppc,GDP per capita (2011 international $),1986,15242.98
ESP,Spain,gdppc,GDP per capita (2011 international $),1987,16273.085
ESP,Spain,gdppc,GDP per capita (2011 international $),1988,17275.508
ESP,Spain,gdppc,GDP per capita (2011 international $),1989,18360.352
ESP,Spain,gdppc,GDP per capita (2011 international $),1990,19215.0
ESP,Spain,gdppc,GDP per capita (2011 international $),1991,19958.06
ESP,Spain,gdppc,GDP per capita (2011 international $),1992,20329.168
ESP,Spain,gdppc,GDP per capita (2011 international $),1993,20056.54
ESP,Spain,gdppc,GDP per capita (2011 international $),1994,20673.955
ESP,Spain,gdppc,GDP per capita (2011 international $),1995,21522.098
ESP,Spain,gdppc,GDP per capita (2011 international $),1996,22185.066
ESP,Spain,gdppc,GDP per capita (2011 international $),1997,23113.615
ESP,Spain,gdppc,GDP per capita (2011 international $),1998,24284.861
ESP,Spain,gdppc,GDP per capita (2011 international $),1999,25549.54
ESP,Spain,gdppc,GDP per capita (2011 international $),2000,26994.86
ESP,Spain,gdppc,GDP per capita (2011 international $),2001,28153.553
ESP,Spain,gdppc,GDP per capita (2011 international $),2002,28753.322
ESP,Spain,gdppc,GDP per capita (2011 international $),2003,29371.865
ESP,Spain,gdppc,GDP per capita (2011 international $),2004,30088.092
ESP,Spain,gdppc,GDP per capita (2011 international $),2005,30885.602
ESP,Spain,gdppc,GDP per capita (2011 international $),2006,31907.424
ESP,Spain,gdppc,GDP per capita (2011 international $),2007,32735.434
ESP,Spain,gdppc,GDP per capita (2011 international $),2008,32844.324
ESP,Spain,gdppc,GDP per capita (2011 international $),2009,31669.691
ESP,Spain,gdppc,GDP per capita (2011 international $),2010,31786.404
ESP,Spain,gdppc,GDP per capita (2011 international $),2011,31600.0
ESP,Spain,gdppc,GDP per capita (2011 international $),2012,30645.215
ESP,Spain,gdppc,GDP per capita (2011 international $),2013,30327.451
ESP,Spain,gdppc,GDP per capita (2011 international $),2014,30842.184
ESP,Spain,gdppc,GDP per capita (2011 international $),2015,32057.098
ESP,Spain,gdppc,GDP per capita (2011 international $),2016,33002.676
ESP,Spain,gdppc,GDP per capita (2011 international $),2017,33924.137
ESP,Spain,gdppc,GDP per capita (2011 international $),2018,34553.625
ESP,Spain,gdppc,GDP per capita (2011 international $),2019,34957.465
ESP,Spain,gdppc,GDP per capita (2011 international $),2020,30834.514
ESP,Spain,gdppc,GDP per capita (2011 international $),2021,32553.05
ESP,Spain,gdppc,GDP per capita (2011 international $),2022,34123.387
ESP,Spain,pop,Population (thousands),1900,18566.000173402794
ESP,Spain,pop,Population (thousands),1901,18659.00031341836
ESP,Spain,pop,Population (thousands),1902,18788.00031095282
ESP,Spain,pop,Population (thousands),1903,18918.999754135944
ESP,Spain,pop,Population (thousands),1904,19049.999694401246
ESP,Spain,pop,Population (thousands),1905,19132.999934361087
ESP,Spain,pop,Population (thousands),1906,19316.000225844084
ESP,Spain,pop,Population (thousands),1907,19450.00032540668
ESP,Spain,pop,Population (thousands),1908,19584.99983160515
ESP,Spain,pop,Population (thousands),1909,19720.999945330877
ESP,Spain,pop,Population (thousands),1910,19857.999573292735
ESP,Spain,pop,Population (thousands),1911,19994.000139433592
ESP,Spain,pop,Population (thousands),1912,20127.999910548715
ESP,Spain,pop,Population (thousands),1913,20262.999803545812
ESP,Spain,pop,Population (thousands),1914,20397.99986248369
ESP,Spain,pop,Population (thousands),1915,20535.000035033525
ESP,Spain,pop,Population (thousands),1916,20673.00015210867
ESP,Spain,pop,Population (thousands),1917,20811.000237627166
ESP,Spain,pop,Population (thousands),1918,20950.000591139098
ESP,Spain,pop,Population (thousands),1919,21090.99978989265
ESP,Spain,pop,Population (thousands),1920,21232.00002278257
ESP,Spain,pop,Population (thousands),1921,21411.00030977853
ESP,Spain,pop,Population (thousands),1922,21627.999888701263
ESP,Spain,pop,Population (thousands),1923,21846.999945054406
ESP,Spain,pop,Population (thousands),1924,22068.99974947541
ESP,Spain,pop,Population (thousands),1925,22292.000210473347
ESP,Spain,pop,Population (thousands),1926,22518.00030387438
ESP,Spain,pop,Population (thousands),1927,22746.9999437304
ESP,Spain,pop,Population (thousands),1928,22976.99976985188
ESP,Spain,pop,Population (thousands),1929,23210.000108671662
ESP,Spain,pop,Population (thousands),1930,23444.999901742183
ESP,Spain,pop,Population (thousands),1931,23674.999853117653
ESP,Spain,pop,Population (thousands),1932,23896.99959984773
ESP,Spain,pop,Population (thousands),1933,24122.00067747295
ESP,Spain,pop,Population (thousands),1934,24348.99986378454
ESP,Spain,pop,Population (thousands),1935,24579.000040343828
ESP,Spain,pop,Population (thousands),1936,24809.99986838987
ESP,Spain,pop,Population (thousands),1937,25042.99946455194
ESP,Spain,pop,Population (thousands),1938,25278.999707242172
ESP,Spain,pop,Population (thousands),1939,25516.999871970966
